hierarchy_id,child_id,parent_id
201,E01003745,E02000751
201,E01003746,E02000751
201,E01003747,E02000751
201,E01003748,E02000751
201,E01003752,E02000773
201,E01003753,E02000770
201,E01003755,E02000773
201,E01003754,E02000770
201,E01003756,E02000773
201,E01003757,E02000770
201,E01003758,E02000773
201,E01003751,E02000770
201,E01003762,E02000759
201,E01003764,E02000759
201,E01003761,E02000759
201,E01003760,E02000759
201,E01003763,E02000759
201,E01003765,E02000759
201,E01003759,E02000759
201,E01003769,E02000772
201,E01003773,E02000772
201,E01003768,E02000774
201,E01003767,E02000774
201,E01003770,E02000772
201,E01003771,E02000772
201,E01003772,E02000774
201,E01003766,E02000774
201,E01003775,E02000764
201,E01003774,E02000764
201,E01003777,E02000764
201,E01003778,E02000764
201,E01003779,E02000764
201,E01003780,E02000764
201,E01003776,E02000764
201,E01003785,E02000779
201,E01003784,E02000779
201,E01003783,E02000779
201,E01003781,E02000776
201,E01003788,E02000779
201,E01003782,E02000776
201,E01003786,E02000776
201,E01003787,E02000776
201,E01003794,E02000768
201,E01003795,E02000768
201,E01003791,E02000777
201,E01003793,E02000777
201,E01003790,E02000777
201,E01003792,E02000777
201,E01003796,E02000768
201,E01003789,E02000768
201,E01003803,E02000784
201,E01003801,E02000784
201,E01003802,E02000784
201,E01003800,E02000784
201,E01003799,E02000784
201,E01003798,E02000784
201,E01003797,E02000784
201,E01003809,E02000788
201,E01003804,E02000788
201,E01003806,E02000795
201,E01003807,E02000788
201,E01003808,E02000788
201,E01003805,E02000795
201,E01003810,E02000802
201,E01003812,E02000801
201,E01003811,E02000801
201,E01003814,E02000802
201,E01003813,E02000802
201,E01003815,E02000802
201,E01003821,E02000791
201,E01003819,E02000800
201,E01003817,E02000795
201,E01003820,E02000800
201,E01003818,E02000800
201,E01003816,E02000795
201,E01003826,E02000806
201,E01003824,E02000806
201,E01003823,E02000806
201,E01003827,E02000806
201,E01003822,E02000806
201,E01003825,E02000806
201,E01003829,E02000803
201,E01003832,E02000803
201,E01003831,E02000803
201,E01003830,E02000803
201,E01003833,E02000803
201,E01003828,E02000803
201,E01003834,E02000805
201,E01003839,E02000805
201,E01003835,E02000805
201,E01003837,E02000805
201,E01003836,E02000805
201,E01003838,E02000805
201,E01003844,E02000796
201,E01003842,E02000796
201,E01003845,E02000796
201,E01003841,E02000796
201,E01003840,E02000796
201,E01003843,E02000796
201,E01033571,E02000787
201,E01003848,E02000787
201,E01003851,E02000785
201,E01003846,E02000785
201,E01003847,E02000785
201,E01003849,E02000785
201,E01003857,E02000786
201,E01003858,E02000786
201,E01003853,E02000786
201,E01003855,E02000786
201,E01003856,E02000786
201,E01003852,E02000786
201,E01003854,E02000786
201,E01003861,E02000787
201,E01003863,E02000787
201,E01003865,E02000787
201,E01003864,E02000785
201,E01003860,E02000785
201,E01003862,E02000787
201,E01003859,E02000788
201,E01003871,E02000790
201,E01003869,E02000794
201,E01003866,E02000790
201,E01003867,E02000794
201,E01003870,E02000794
201,E01003872,E02000790
201,E01003868,E02000790
201,E01003874,E02000789
201,E01003873,E02000789
201,E01003878,E02000789
201,E01003877,E02000791
201,E01003879,E02000791
201,E01003876,E02000791
201,E01003875,E02000789
201,E01003883,E02000797
201,E01003882,E02000797
201,E01003880,E02000799
201,E01003885,E02000799
201,E01003884,E02000799
201,E01003881,E02000799
201,E01003887,E02000804
201,E01003889,E02000804
201,E01003891,E02000801
201,E01003888,E02000804
201,E01003886,E02000804
201,E01003890,E02000801
201,E01003897,E02000797
201,E01003893,E02000792
201,E01003894,E02000792
201,E01003892,E02000792
201,E01003895,E02000792
201,E01003896,E02000797
201,E01003904,E02000798
201,E01003898,E02000798
201,E01003900,E02000798
201,E01003899,E02000798
